,people,product_page_number,aw,buy,val12,val15,effort
0,01,Page1 0,-0.2172,0,0.05437,-0.81024,0.14033
1,01,Page1 1,0.30423,0,0.18803,1.1088,0.05269
2,01,Page1 2,0.15855,0,0.06618,-0.14021,0.52483
3,01,Page1 3,-0.13846,1,0.89158,-0.89813,0.22057
4,01,Page1 4,0.06312,0,0.47358,-0.08872,0.01328
5,01,Page1 5,0.00057,0,0.45084,-0.06776,0.19757
6,01,Page1 6,-0.2978,0,0.49168,-2.5702,-0.57658
7,01,Page1 7,0.41919,1,1.71508,1.51818,0.23969
8,01,Page1 8,-0.08483,0,0.61815,0.45767,-0.07506
9,01,Page1 9,0.17292,0,2.01817,-0.87656,0.15459
10,01,Page1 10,-0.27945,0,-0.37174,0.35392,0.29172
11,01,Page1 11,0.01163,0,3.057,-6.17934,0.35392
12,01,Page1 12,-0.05001,0,0.33634,0.42903,-0.09602
13,01,Page1 13,0.03622,0,0.524,0.75792,-0.1092
14,01,Page1 14,0.49223,0,0.76459,1.79957,0.12256
15,01,Page1 15,-0.14456,1,0.74817,-0.49064,-0.31549
16,01,Page1 16,0.54972,0,3.12189,3.73633,0.31303
17,01,Page1 17,0.15504,0,0.77168,-0.31678,0.32964
18,01,Page1 18,0.18115,0,0.52278,2.20171,-0.06267
19,01,Page1 19,0.20205,0,1.65436,1.27987,0.29231
20,01,Page1 20,0.13657,0,0.41006,0.39088,-0.23139
21,01,Page1 21,-0.15908,0,-0.17737,0.14046,-0.30875
22,01,Page1 22,-0.12231,0,0.35526,-0.47107,0.54791
23,01,Page1 23,0.22598,1,1.11848,0.62351,0.15779
24,01,Page2 0,0.1205,0,0.86976,-0.56225,0.57046
25,01,Page2 1,0.00268,0,0.19875,0.03125,-0.39141
26,01,Page2 2,0.33569,0,-0.13327,2.39989,0.53448
27,01,Page2 3,0.20328,0,0.62806,-0.66589,0.64657
28,01,Page2 4,0.34285,0,1.13913,0.63433,0.17957
29,01,Page2 5,0.06702,0,1.0525,-2.39538,0.01678
30,01,Page2 6,0.05621,0,0.14569,0.43804,0.11283
31,01,Page2 7,0.1114,0,1.52932,0.68399,0.18247
32,01,Page2 8,0.1056,0,1.04524,2.46863,0.34897
33,01,Page2 9,-0.1285,1,0.41833,0.31818,0.02174
34,01,Page2 10,0.18051,0,0.46654,0.66085,0.39884
35,01,Page2 11,-0.29849,0,0.11767,-1.22289,-0.48638
36,01,Page2 12,0.30455,0,0.93238,-0.77433,-0.22868
37,01,Page2 13,0.59441,0,3.22522,3.10333,0.4903
38,01,Page2 14,0.78077,0,1.00541,2.31593,-0.11159
39,01,Page2 15,0.10985,0,0.61927,3.66982,0.06404
40,01,Page2 16,0.15046,0,0.62643,0.89809,-0.36882
41,01,Page2 17,0.19227,0,-0.15638,0.53943,-0.02594
42,01,Page2 18,0.18258,0,0.31921,0.3542,-0.05717
43,01,Page2 19,-0.29109,0,1.31819,2.3113,0.17228
44,01,Page2 20,0.79762,0,1.78988,5.09805,0.41175
45,01,Page2 21,0.02707,0,1.98816,-0.26325,-0.2816
46,01,Page2 22,-0.517,0,0.06799,-2.56891,-0.00367
47,01,Page2 23,0.85806,0,-0.13196,0.61649,0.81515
48,01,Page3 0,-0.18929,1,-0.01521,-0.48862,0.37128
49,01,Page3 1,0.06209,0,0.93153,-0.92202,-0.23723
50,01,Page3 2,0.09096,0,0.19442,-0.01714,-0.03105
51,01,Page3 3,-0.353,0,-0.01508,-1.34644,-0.28422
52,01,Page3 4,-0.04642,0,0.84739,-0.29312,-0.12272
53,01,Page3 5,-0.282,0,0.60572,-5.56814,-0.16528
54,01,Page3 6,-0.355,0,1.09812,-5.04837,0.10916
55,01,Page3 7,0.04772,0,0.89488,3.01699,0.32522
56,01,Page3 8,-0.38905,0,0.32562,-3.28451,-0.34055
57,01,Page3 9,0.6668,0,1.41094,1.63603,0.77619
58,01,Page3 10,0.05525,1,0.90999,-0.9547,0.05595
59,01,Page3 11,-0.0886,0,-0.42348,-0.03144,0.54711
60,01,Page3 12,-0.14582,1,0.52253,-0.16541,-0.19583
61,01,Page3 13,-0.42346,0,-0.3161,-0.27978,-0.42141
62,01,Page3 14,-0.75009,0,-0.16544,-4.00533,0.21951
63,01,Page3 15,0.02188,0,1.19866,-1.39534,-0.21033
64,01,Page3 16,0.43193,1,0.7596,1.90431,0.33134
65,01,Page3 17,-0.36796,0,-0.44789,0.28341,0.1222
66,01,Page3 18,-0.03042,0,0.77606,3.39461,-0.19632
67,01,Page3 19,0.54058,0,1.88745,1.09899,-0.10804
68,01,Page3 20,-0.17948,0,0.71213,-1.82733,-0.20973
69,01,Page3 21,0.02003,1,0.45328,0.56418,0.18822
70,01,Page3 22,0.41092,0,1.03505,1.69059,0.44164
71,01,Page3 23,0.56413,0,2.77703,1.82999,0.06115
72,01,Page4 0,0.30875,0,0.29497,0.83733,0.21136
73,01,Page4 1,,0,,,
74,01,Page4 2,-0.0024,0,1.00472,6.20641,0.29338
75,01,Page4 3,-0.03148,0,1.13628,-0.74306,0.08335
76,01,Page4 4,0.13846,0,0.18064,-0.10114,-0.39634
77,01,Page4 5,0.03632,0,1.357,-2.81951,-0.31838
78,01,Page4 6,0.20641,0,5.99748,-2.22842,0.38757
79,01,Page4 7,0.16127,0,-0.08259,-0.29012,0.7308
80,01,Page4 8,0.26413,0,1.20546,-0.12332,0.03543
81,01,Page4 9,0.05556,0,1.70698,1.2591,-0.05005
82,01,Page4 10,,0,,,
83,01,Page4 11,-0.25533,0,-0.09662,-0.53513,-0.96697
84,01,Page4 12,-0.14161,0,0.97919,1.254,0.02409
85,01,Page4 13,-0.41774,0,-0.46142,0.04278,-0.0667
86,01,Page4 14,-0.43417,0,0.4843,-12.63087,-0.05189
87,01,Page4 15,-0.08404,0,0.83772,0.42893,-0.15555
88,01,Page4 16,-0.37126,0,-0.05725,-1.09703,-0.46105
89,01,Page4 18,0.59059,0,1.20942,1.48703,-0.31179
90,01,Page4 19,-0.2038,0,0.02748,1.6665,0.32734
91,01,Page4 21,-0.10915,0,0.49173,-0.29672,0.27447
92,01,Page4 22,0.36121,0,0.74469,0.17786,-0.22954
93,01,Page4 23,-0.53405,0,-0.69179,0.01533,0.01397
94,01,Page5 2,-0.09316,0,0.71023,0.8538,0.45295
95,01,Page5 4,-0.51738,0,-0.14074,-1.34964,0.12088
96,01,Page5 5,-0.07088,0,0.32864,0.55973,0.04829
97,01,Page5 6,-0.74872,0,-0.48077,-1.33513,-0.30485
98,01,Page5 8,0.33889,0,0.3809,0.70272,-0.38567
99,01,Page5 9,0.15088,0,3.43282,-1.56652,-0.31986
100,01,Page5 10,-0.13022,0,0.52382,-0.27776,0.90358
101,01,Page5 13,-0.70694,0,-0.48914,-0.10463,0.30912
102,01,Page5 14,0.17212,0,3.0026,15.36092,0.02767
103,01,Page5 15,-0.25671,0,0.63703,0.87224,-0.42114
104,01,Page5 16,0.03431,0,1.62123,1.73721,-0.16049
105,01,Page5 17,0.05514,1,1.04008,-0.18962,-0.00431
106,01,Page5 18,0.25412,0,0.63384,1.07333,-0.5681
107,01,Page5 19,-0.00285,0,2.58742,6.00335,0.13347
108,01,Page5 20,0.95899,0,1.03164,1.22241,0.42358
109,01,Page5 21,-0.68316,0,-0.81397,-0.36991,0.27742
110,01,Page5 22,,0,,,
111,01,Page5 23,0.10647,0,1.5087,6.8981,0.59849
112,01,Page6 0,0.22536,0,0.04303,-0.18884,
113,01,Page6 2,-0.41634,0,1.85931,-20.11462,-0.32587
114,01,Page6 4,0.32024,0,0.86922,-0.39747,-0.303
115,01,Page6 5,-0.72618,0,-1.14179,-0.58115,-0.04653
116,01,Page6 6,-0.11282,0,-0.09005,-0.69375,
117,01,Page6 7,0.70078,0,3.30743,3.24777,0.40193
118,01,Page6 8,,0,,,0.60331
119,01,Page6 9,-0.21081,0,-0.00945,0.42554,0.77665
120,01,Page6 11,-0.6832,0,-0.3182,-1.96106,0.64286
121,01,Page6 12,-0.69714,0,-0.62078,-1.05756,-0.6176
122,01,Page6 14,-0.55746,0,-0.87006,-0.27835,0.37846
123,01,Page6 15,0.11705,0,0.54631,0.80647,-0.52573
124,01,Page6 16,0.1272,0,0.16379,0.4814,0.09549
125,01,Page6 17,0.19884,0,0.69844,-0.35941,-0.31979
126,01,Page6 18,-0.03111,0,1.14334,-2.38627,-0.12496
127,01,Page6 19,-0.82823,0,-0.0507,-8.03451,0.14524
128,01,Page6 20,0.5609,0,1.52292,2.10379,0.24074
129,01,Page6 21,-0.07847,1,0.52255,-0.76906,0.30485
130,01,Page6 22,0.10415,0,0.87803,2.4236,0.90254
131,01,Page6 23,0.48795,0,0.24821,2.55867,0.27451
0,02,Page1 0,0.04344,0,0.9886,0.86874,-0.30515
1,02,Page1 1,0.10124,0,0.29617,0.08413,-0.1227
2,02,Page1 2,0.02734,0,1.39734,0.4446,0.04334
3,02,Page1 3,-0.1437,0,0.61075,-2.02315,-0.05155
4,02,Page1 4,-0.13771,0,0.5462,-1.76818,-0.08497
5,02,Page1 5,0.08998,1,0.96498,-0.40269,-0.07568
6,02,Page1 6,0.0913,0,3.23636,1.21221,0.39322
7,02,Page1 7,-0.17664,0,0.3779,-0.89076,0.20104
8,02,Page1 8,-0.30984,1,-0.23111,-0.3244,-0.17157
9,02,Page1 9,0.024,0,0.79811,0.73692,-0.18179
10,02,Page1 10,-0.19947,0,0.01002,-0.76365,-0.21527
11,02,Page1 11,-0.36016,0,-0.78624,-0.35651,-0.39295
12,02,Page1 12,-0.1428,0,1.25817,-1.23482,-0.10951
13,02,Page1 13,-0.24248,0,0.44973,-2.07591,-0.1279
14,02,Page1 14,0.23955,0,0.73523,-0.58338,0.617
15,02,Page1 15,-0.04273,0,1.34598,-0.47583,0.07564
16,02,Page1 16,-0.29724,0,-0.20408,-0.06633,-0.42759
17,02,Page1 17,0.19356,0,0.57452,1.31138,-0.19095
18,02,Page1 18,0.17536,0,0.94975,2.05094,-0.10865
19,02,Page1 19,,0,,,
20,02,Page1 20,-0.01515,0,0.74885,-1.57457,0.50868
21,02,Page1 21,0.08677,0,1.77269,6.01224,-0.01235
22,02,Page1 22,0.14023,1,1.67282,2.29661,-0.088
23,02,Page1 23,-0.36139,0,0.24719,-0.52027,0.05419
24,02,Page2 0,0.12866,0,0.00424,0.7008,-0.11539
25,02,Page2 1,0.00262,0,0.00466,0.1084,-0.11152
26,02,Page2 2,-0.44613,0,0.28068,-2.60807,-0.5148
27,02,Page2 3,,0,,,
28,02,Page2 4,-0.35742,0,0.06058,-1.04004,-0.02155
29,02,Page2 5,0.02025,0,0.83764,-1.26113,0.11941
30,02,Page2 6,-0.18412,0,0.98432,-0.61477,-0.11267
31,02,Page2 7,-0.10857,0,2.02445,0.43581,-0.31128
32,02,Page2 8,-0.23809,0,1.77004,0.8672,-0.6052
33,02,Page2 9,0.31901,1,1.35942,-0.01841,0.20098
34,02,Page2 10,0.11186,0,1.29145,1.00139,0.03826
35,02,Page2 11,,0,,,
36,02,Page2 12,0.01063,0,-0.37818,0.17989,-0.25721
37,02,Page2 13,0.07128,0,1.46503,-0.15104,0.05624
38,02,Page2 14,0.09766,0,0.66957,-1.29262,0.43708
39,02,Page2 15,-0.48821,0,0.13908,-3.62203,0.07845
40,02,Page2 16,-0.26238,0,-0.61433,-0.23637,0.25914
41,02,Page2 17,-0.26978,0,-1.74958,-0.00037,0.04098
42,02,Page2 18,,0,,,
43,02,Page2 19,,0,,,-0.68602
44,02,Page2 20,-0.1002,0,1.63171,-0.1846,0.57408
45,02,Page2 21,-0.25059,0,0.295,0.27961,0.34784
46,02,Page2 22,-0.37951,1,0.56491,-3.17136,-0.10104
47,02,Page2 23,0.24122,0,0.13265,0.70787,-0.01801
48,02,Page3 0,0.13134,0,0.72528,0.63798,-0.43159
49,02,Page3 1,-0.03276,1,1.19797,-0.33965,-0.01513
50,02,Page3 2,0.13179,0,0.33075,1.39337,-0.70499
51,02,Page3 3,-0.41974,0,-0.26574,-0.18425,-0.15603
52,02,Page3 4,0.46418,0,4.89766,12.48141,0.28377
53,02,Page3 5,-0.33615,0,0.14213,-0.23807,0.4721
54,02,Page3 6,0.04113,0,1.26111,0.12305,-0.23216
55,02,Page3 7,-0.27515,0,0.20623,0.40507,0.29935
56,02,Page3 8,-0.03945,0,0.73983,-0.0439,0.07617
57,02,Page3 9,-0.28624,0,0.03319,-0.82379,0.2128
58,02,Page3 10,0.02086,1,1.0885,-0.15451,0.00793
59,02,Page3 11,0.25473,0,0.88838,2.67672,-0.1377
60,02,Page3 12,-0.14047,0,1.67546,-1.36172,-0.49091
61,02,Page3 13,0.1231,0,0.30019,-0.21659,0.18371
62,02,Page3 14,0.18937,0,0.45358,0.94314,0.53183
63,02,Page3 15,,0,,,0.60016
64,02,Page3 16,-0.19665,0,1.77755,-16.664,0.16913
65,02,Page3 17,,0,,,
66,02,Page3 18,-0.08033,0,1.88475,0.88546,-0.22949
67,02,Page3 19,-0.00369,0,2.52253,-0.03818,0.0967
68,02,Page3 20,0.00619,0,0.91792,0.05587,0.20808
69,02,Page3 21,,0,,,
70,02,Page3 22,-0.62486,0,-0.7262,0.15434,-0.67248
71,02,Page3 23,-0.36709,1,0.48664,-2.35389,0.0054
72,02,Page4 0,-0.13757,0,0.75083,-0.02851,0.24864
73,02,Page4 1,-0.4622,0,-0.87422,-0.95032,-0.3537
74,02,Page4 2,-0.20111,0,0.89163,-0.46322,0.02308
75,02,Page4 3,-0.11153,0,1.20439,-1.7932,0.40369
76,02,Page4 4,0.19144,0,1.45287,10.59736,0.20595
77,02,Page4 5,0.24144,0,2.41352,11.57183,-0.17184
78,02,Page4 6,0.49991,0,1.34936,3.62877,0.61897
79,02,Page4 8,,0,,,
80,02,Page4 9,0.13913,0,8.51657,26.91843,-0.00307
81,02,Page4 10,-0.23228,0,0.23461,-0.30875,0.27565
82,02,Page4 11,0.02025,0,0.86428,0.51029,0.20683
83,02,Page4 12,-0.2887,1,0.0123,-0.72893,0.03702
84,02,Page4 13,0.09748,0,0.71733,0.69562,0.09182
85,02,Page4 14,-0.18616,0,0.31556,-0.10416,-0.08946
86,02,Page4 15,-0.15549,1,0.40242,-0.27031,0.0857
87,02,Page4 16,-0.32252,0,0.24356,-1.70465,-0.02487
88,02,Page4 17,-0.30072,0,-0.03232,-0.83398,0.16657
89,02,Page4 18,-0.12332,0,3.89781,-7.45097,-0.03773
90,02,Page4 19,-0.4044,0,-1.57411,-0.04131,-0.16709
91,02,Page4 20,0.01469,0,1.63273,0.43119,0.10417
92,02,Page4 21,-0.0838,0,0.28639,0.05143,-0.19743
93,02,Page4 22,0.05923,0,1.59116,-0.27965,0.20672
94,02,Page4 23,0.07521,0,0.39553,1.2956,-0.12669
95,02,Page5 0,0.29769,0,1.77207,5.01573,-0.3912
96,02,Page5 1,0.03692,1,0.52173,0.89468,-0.09905
97,02,Page5 2,0.11939,0,-0.14401,-0.08368,-0.57809
98,02,Page5 3,0.12116,0,1.61299,-0.49959,-0.19545
99,02,Page5 4,-0.05776,0,0.40689,0.09755,0.37236
100,02,Page5 5,,0,,,
101,02,Page5 6,0.1304,1,2.72828,-1.44616,-0.43938
102,02,Page5 7,0.27784,0,1.04008,0.44059,0.06622
103,02,Page5 8,-0.12023,0,0.27624,0.38655,0.57567
104,02,Page5 9,-0.08159,0,1.92871,-0.72341,-0.02228
105,02,Page5 10,-0.09697,0,0.10999,-0.20665,0.37186
106,02,Page5 11,-0.19383,0,1.77151,-0.9592,0.29544
107,02,Page5 12,-0.06462,0,-0.04629,-0.26731,-0.09866
108,02,Page5 13,,0,,,
109,02,Page5 14,-0.05754,1,0.70763,2.02888,0.03688
110,02,Page5 15,-0.09526,0,1.53474,-0.38245,-0.08383
111,02,Page5 16,-0.57922,0,0.55636,-3.07013,-0.33641
112,02,Page5 17,0.23381,0,0.67367,0.44282,-0.19785
113,02,Page5 18,0.30295,0,3.64653,-0.63098,0.58579
114,02,Page5 19,-0.24805,0,0.96411,-3.68413,0.32542
115,02,Page5 20,-0.53835,0,0.31485,-3.59394,-0.28525
116,02,Page5 21,-0.13486,0,0.92395,-0.16741,0.19367
117,02,Page6 0,0.27093,0,1.4625,5.0105,-0.30135
118,02,Page6 3,-0.00505,0,0.48682,2.0972,-0.2126
119,02,Page6 4,0.80915,0,1.23488,7.34483,0.38325
120,02,Page6 5,-0.86215,0,-0.4427,-4.59349,-0.66461
121,02,Page6 7,-0.11864,0,2.27153,0.90982,0.06727
122,02,Page6 8,-0.20148,0,0.34893,-0.68444,0.42726
123,02,Page6 9,0.2967,0,2.67958,1.91009,-0.52026
124,02,Page6 10,0.08969,0,3.54801,8.76604,-0.06332
125,02,Page6 11,0.16915,0,-0.60904,2.04008,-0.07138
126,02,Page6 12,0.10217,0,1.98819,1.29909,0.37384
127,02,Page6 14,0.16916,0,0.78721,1.22611,-0.00247
128,02,Page6 15,-0.23106,1,0.58339,-0.41388,-0.27787
129,02,Page6 16,0.77529,0,1.67785,2.82881,-0.16758
130,02,Page6 17,0.10313,0,2.1026,-0.07096,0.34875
131,02,Page6 18,-0.02959,0,0.89749,-0.77457,-0.13045
132,02,Page6 19,0.00684,0,0.74559,-1.2313,0.05469
133,02,Page6 20,-0.10985,1,1.20112,1.13187,0.0373
134,02,Page6 21,-0.38607,0,0.37486,1.8549,0.5701
135,02,Page6 22,-0.09701,0,0.72163,0.17876,-0.45303
136,02,Page6 23,-0.33444,0,0.75515,0.31721,0.52299
0,03,Page1 0,-0.03325,0,4.49376,-1.71031,-0.09242
1,03,Page1 1,0.15594,0,0.50254,-0.31246,0.49103
2,03,Page1 2,-0.25953,0,-4.01404,-0.17456,0.30803
3,03,Page1 3,0.14096,0,0.52021,1.34609,-0.35317
4,03,Page1 4,-0.76885,0,0.00104,-6.87917,-0.80994
5,03,Page1 5,0.41939,0,18.21446,3.33058,0.56744
6,03,Page1 6,0.11307,0,0.37429,0.51451,0.13308
7,03,Page1 7,0.44804,1,3.26373,1.19511,-0.04564
8,03,Page1 8,0.05572,0,9.11742,-2.61906,0.08667
9,03,Page1 9,0.36934,0,3.03943,-0.98715,0.63158
10,03,Page1 10,0.20075,0,0.5368,3.90694,-0.33287
11,03,Page1 11,0.20889,0,-0.05384,1.26367,-0.03386
12,03,Page1 12,0.18172,0,1.51907,0.45391,0.45325
13,03,Page1 13,-0.22094,0,0.25271,-0.84555,-0.07083
14,03,Page1 14,-0.01158,0,0.3988,-0.35734,0.2641
15,03,Page1 15,0.25316,1,1.91144,0.97368,0.32027
16,03,Page1 16,-0.63562,0,1.05867,-9.99964,-0.37777
17,03,Page1 17,0.54921,0,2.35072,5.1372,0.15559
18,03,Page1 18,-0.33076,0,-1.09388,-0.3764,0.4363
19,03,Page1 19,0.17818,0,1.93956,-1.03119,-0.42229
20,03,Page1 20,0.30452,0,1.56579,-0.31832,0.25347
21,03,Page1 21,0.72361,0,2.4888,0.8074,-0.38284
22,03,Page1 22,-0.15603,1,-1.21371,-0.11107,0.63815
23,03,Page1 23,0.24647,0,0.97992,0.5386,-0.00688
24,03,Page2 0,0.07697,0,-0.36542,0.11677,0.18395
25,03,Page2 1,-0.14885,0,0.1213,-0.39268,-0.13717
26,03,Page2 2,0.38908,1,2.54112,0.39168,0.35126
27,03,Page2 3,-0.35023,0,-0.13367,-1.33524,-0.14966
28,03,Page2 4,0.97308,0,4.45582,1.98607,0.94069
29,03,Page2 5,-0.65144,0,0.43137,-7.97224,-0.41452
30,03,Page2 6,0.65885,0,-0.53913,0.45262,-0.56356
31,03,Page2 7,0.84146,0,5.89055,2.85952,-0.10473
32,03,Page2 8,0.99991,0,3.46067,0.02503,0.99989
33,03,Page2 9,0.23184,1,0.26295,0.51196,0.25898
34,03,Page2 10,0.2238,0,2.1425,-0.07038,0.49718
35,03,Page2 11,0.05369,1,3.64178,2.05414,-0.27533
36,03,Page2 12,0.31283,0,0.80353,-0.85879,0.43636
37,03,Page2 13,-0.43372,0,-0.513,-0.29327,-0.46551
38,03,Page2 14,0.23294,0,0.72639,0.36476,0.32002
39,03,Page2 15,0.36942,0,2.78472,1.33144,0.68362
40,03,Page2 16,-0.32746,0,-1.20674,1.36685,-0.10705
41,03,Page2 17,-0.24279,0,-0.11079,0.92949,-0.46944
42,03,Page2 18,0.45228,0,3.14611,2.5442,0.14461
43,03,Page2 19,0.54995,0,1.66777,0.72697,0.5315
44,03,Page2 20,0.43488,0,0.43615,0.18428,-0.22455
45,03,Page2 21,0.66647,0,4.3931,1.33281,0.34289
46,03,Page2 22,-0.37177,0,-1.92091,-0.13977,-0.30102
47,03,Page2 23,-0.30568,0,-0.66521,-0.4743,-0.49199
48,03,Page3 0,-0.20542,0,4.28396,-0.73227,-0.12015
49,03,Page3 1,0.04179,0,-1.3322,0.28765,-0.1939
50,03,Page3 2,0.16073,1,1.85471,-1.12372,0.45673
51,03,Page3 3,0.10175,1,0.47681,0.07962,-0.3794
52,03,Page3 4,0.19629,0,0.13387,0.05962,0.17826
53,03,Page3 5,0.18569,0,5.98365,-37.01889,0.03613
54,03,Page3 6,0.01769,0,1.04685,0.25879,0.10375
55,03,Page3 7,-0.37007,0,-1.0534,-0.76484,-0.21009
56,03,Page3 8,0.61207,0,1.35155,1.51083,0.11136
57,03,Page3 9,0.50872,0,2.20111,1.46969,0.54591
58,03,Page3 10,-0.04854,1,0.42215,-0.15391,0.03371
59,03,Page3 11,0.10067,0,0.53608,-0.00021,-0.13913
60,03,Page3 12,0.58295,0,22.12985,4.98983,0.66597
61,03,Page3 13,0.10049,0,1.1445,-0.94484,0.10492
62,03,Page3 14,0.25942,0,1.84522,-0.58282,0.03444
63,03,Page3 15,-0.33666,0,0.09947,-1.38159,0.46165
64,03,Page3 16,0.22772,0,3.35288,-3.99098,0.16504
65,03,Page3 17,0.31879,0,1.28145,0.77646,-0.15977
66,03,Page3 18,-0.46905,0,0.62514,0.16977,-0.99306
67,03,Page3 19,0.03915,0,1.23272,-2.82207,0.10402
68,03,Page3 20,0.08747,0,1.44336,-1.89993,0.65661
69,03,Page3 21,0.21219,0,25.51997,5.16341,0.04665
70,03,Page3 22,-0.18368,0,2.71797,-2.06962,0.17321
71,03,Page3 23,-0.21854,1,0.01616,0.43368,-0.62281
72,03,Page4 0,,0,,,0.20945
73,03,Page4 1,0.81757,0,2.76114,2.78545,0.19106
74,03,Page4 2,0.61702,0,1.6942,0.77807,0.75014
75,03,Page4 3,0.50211,0,0.50705,0.54459,0.34062
76,03,Page4 4,0.32249,0,1.46681,3.78495,0.51344
77,03,Page4 5,0.01878,0,2.99633,0.8066,0.03825
78,03,Page4 6,-0.12118,0,-0.33358,-0.45356,-0.0898
79,03,Page4 7,0.12536,0,1.32265,-0.28593,0.08073
80,03,Page4 8,-0.53502,0,-0.48684,-0.71533,-0.13162
81,03,Page4 9,0.32282,0,6.64188,-10.98757,0.1939
82,03,Page4 10,0.35817,0,2.01429,-0.78198,-0.03879
83,03,Page4 11,0.78208,0,1.11293,3.80259,0.27197
84,03,Page4 12,,0,,,
85,03,Page4 13,0.19718,0,1.80207,0.20357,0.0508
86,03,Page4 14,-0.21684,1,-0.30763,0.79913,0.30405
87,03,Page4 15,0.17722,0,2.26548,3.4594,-0.06579
88,03,Page4 16,0.06844,1,0.66483,-0.03587,-0.16712
89,03,Page4 17,0.03017,0,0.89483,-0.90176,0.30304
90,03,Page4 18,0.38627,0,0.99513,1.46221,0.12301
91,03,Page4 19,-0.14066,0,-0.00829,-0.73518,0.22905
92,03,Page4 20,0.60094,0,0.81621,0.86632,0.28536
93,03,Page4 21,0.76318,0,1.20388,7.17037,0.78814
94,03,Page4 22,0.16131,0,2.47595,13.95812,-0.09672
95,03,Page4 23,0.69101,0,2.13185,2.0736,0.52126
96,03,Page5 0,-0.05428,0,2.03917,0.36858,0.4283
97,03,Page5 1,0.33259,0,0.88844,-0.30849,0.3239
98,03,Page5 2,-0.37047,0,0.52501,-2.47421,0.52899
99,03,Page5 3,0.347,0,2.6717,0.64189,-0.1519
100,03,Page5 4,-0.43685,0,0.22666,-3.42181,-0.63363
101,03,Page5 5,-0.05391,0,3.60212,-4.23837,-0.38812
102,03,Page5 6,0.00933,1,0.74721,-0.33812,-0.3119
103,03,Page5 7,0.34509,0,0.9874,0.26479,0.38063
104,03,Page5 8,0.12724,0,2.70574,-2.04267,0.17641
105,03,Page5 9,-0.26356,0,0.59307,-2.39964,0.07488
106,03,Page5 10,-0.88966,0,-2.1688,-0.27311,
107,03,Page5 11,-0.08969,0,0.19036,-0.65465,-0.15029
108,03,Page5 12,0.16105,0,2.50605,3.82665,-0.01319
109,03,Page5 13,-0.17515,0,-0.01061,-0.15182,0.22754
110,03,Page5 14,0.65513,1,1.90258,2.82081,0.35689
111,03,Page5 15,0.47537,0,6.81408,0.16634,0.40461
112,03,Page5 16,0.49013,0,4.59535,2.39378,0.45555
113,03,Page5 17,0.3635,0,0.42276,-0.13431,0.61965
114,03,Page5 18,0.03275,0,1.65222,-2.46547,-0.43818
115,03,Page5 19,0.29183,0,3.78498,0.42282,0.54422
116,03,Page5 20,0.7574,0,5.11823,10.73875,0.64851
117,03,Page5 21,-0.06716,0,1.01143,0.28582,-0.06376
118,03,Page5 22,8e-05,0,2.13384,-0.97696,0.13512
119,03,Page5 23,0.01939,0,0.25922,-0.33623,0.35775
120,03,Page6 0,0.13617,0,-0.33695,-0.01149,-0.05216
121,03,Page6 1,0.09941,0,1.33133,0.09808,0.44854
122,03,Page6 2,0.07214,0,1.36566,2.19966,-0.29625
123,03,Page6 3,-0.66971,0,0.01779,-4.52814,0.25267
124,03,Page6 4,0.14906,0,0.1044,-0.09129,0.46141
125,03,Page6 5,-0.16455,0,-0.02623,1.27381,-0.56279
126,03,Page6 6,0.06537,0,0.49982,-0.42535,-0.57017
127,03,Page6 7,0.31871,0,2.67512,-1.53179,0.47209
128,03,Page6 8,-0.27833,0,0.12632,-1.00983,0.48013
129,03,Page6 9,0.41462,0,1.01659,3.0297,0.33726
130,03,Page6 10,-0.09765,0,0.55141,-0.88618,0.89591
131,03,Page6 11,0.24523,0,2.85382,3.76899,-0.17359
132,03,Page6 12,0.11997,1,0.55624,-0.51963,-0.16553
133,03,Page6 13,0.41606,0,0.99902,0.16002,-0.47241
134,03,Page6 14,0.09752,0,0.93169,-0.56207,-0.13494
135,03,Page6 15,-0.20697,0,-0.11272,-0.04095,-0.06881
136,03,Page6 16,0.26167,0,0.67586,0.41217,0.29801
137,03,Page6 17,0.09577,0,0.08601,0.18823,0.40411
138,03,Page6 18,0.01537,0,0.78397,-0.24424,0.18705
139,03,Page6 19,-0.15986,0,0.67887,-1.08958,0.42497
140,03,Page6 20,0.44922,0,3.74189,2.09005,0.41114
141,03,Page6 21,0.45831,0,2.67938,0.97795,0.23619
142,03,Page6 22,0.4945,0,0.64517,0.18692,0.72603
143,03,Page6 23,0.06434,0,0.46454,-1.4875,0.1336
0,05,Page1 0,-0.02893,0,0.68238,-0.55742,0.08556
1,05,Page1 1,0.10679,0,0.24904,0.86288,0.05733
2,05,Page1 2,0.14034,0,1.24768,4.80372,0.03791
3,05,Page1 3,0.06562,0,0.54642,0.91062,-0.12038
4,05,Page1 4,0.10444,0,0.67715,0.65462,-0.29404
5,05,Page1 5,0.1018,0,0.42706,0.31215,0.38295
6,05,Page1 6,-0.04295,0,0.62943,0.05407,0.26911
7,05,Page1 7,-0.10246,0,1.99767,-1.90295,-0.16179
8,05,Page1 8,0.41202,0,1.85996,1.91584,0.44724
9,05,Page1 9,0.18234,0,0.8102,0.43795,-0.29205
10,05,Page1 10,-0.01868,0,0.85014,0.1255,-0.02881
11,05,Page1 11,-0.08035,0,0.82579,-0.4372,0.24157
12,05,Page1 12,0.22844,0,1.0696,1.1575,0.00381
